MOVIE_KEY,title,genres
M2764,"Thomas Crown Affair, The (1968)",Crime|Drama|Romance|Thriller
M2765,"Acid House, The (1998)",Comedy|Drama
M2766,"Adventures of Sebastian Cole, The (1998)",Comedy|Drama
M2769,"Yards, The (2000)",Crime|Drama
M2770,Bowfinger (1999),Comedy
M2771,Brokedown Palace (1999),Drama
M2772,Detroit Rock City (1999),Comedy
M2774,Better Than Chocolate (1999),Comedy|Romance
M2775,Head On (1998),Drama
M2779,Heaven Can Wait (1978),Comedy
M2782,Pit and the Pendulum (1961),Horror
M2784,"Masque of the Red Death, The (1964)",Horror
M2786,Haunted Honeymoon (1986),Comedy
M2787,Cat's Eye (1985),Horror
M2788,Monty Python's And Now for Something Completely Different (1971),Comedy
M2789,Damien: Omen II (1978),Horror
M2790,"Final Conflict, The (a.k.a. Omen III: The Final Conflict) (1981)",Horror|Thriller
M2791,Airplane! (1980),Comedy
M2792,Airplane II: The Sequel (1982),Comedy
M2793,"American Werewolf in Paris, An (1997)",Comedy|Horror|Romance|Thriller
M2794,European Vacation (aka National Lampoon's European Vacation) (1985),Adventure|Comedy|Romance
M2795,National Lampoon's Vacation (1983),Comedy
M2796,Funny Farm (1988),Comedy
M2797,Big (1988),Comedy|Drama|Fantasy|Romance
M2798,Problem Child (1990),Children|Comedy
M2799,Problem Child 2 (1991),Comedy
M2800,Little Nemo: Adventures in Slumberland (1992),Adventure|Animation|Children|Drama|Fantasy
M2801,Oscar and Lucinda (a.k.a. Oscar & Lucinda) (1997),Drama|Romance
M2802,Tequila Sunrise (1988),Action|Drama|Romance|Thriller
M2803,"Pelican Brief, The (1993)",Crime|Drama|Mystery|Romance|Thriller
M2804,"Christmas Story, A (1983)",Children|Comedy
M2805,Mickey Blue Eyes (1999),Comedy|Romance
M2806,Teaching Mrs. Tingle (1999),Comedy|Thriller
M2807,Universal Soldier: The Return (1999),Action|Sci-Fi
M2808,Universal Soldier (1992),Action|Sci-Fi
M2810,Perfect Blue (1997),Animation|Horror|Mystery|Thriller
M2812,In Too Deep (1999),Action|Thriller
M2813,"Source, The (1999)",Documentary
M2815,Iron Eagle (1986),Action|War
M2816,Iron Eagle II (1988),Action|War
M2817,Aces: Iron Eagle III (1992),Action
M2818,Iron Eagle IV (1995),Action|War
M2819,Three Days of the Condor (3 Days of the Condor) (1975),Drama|Mystery|Romance|Thriller
M2820,Hamlet (1964),Drama
M2822,Medicine Man (1992),Adventure|Romance
M2824,On the Ropes (1999),Documentary|Drama
M2826,"13th Warrior, The (1999)",Action|Adventure|Fantasy
M2827,"Astronaut's Wife, The (1999)",Horror|Sci-Fi|Thriller
M2828,Dudley Do-Right (1999),Children|Comedy
M2829,"Muse, The (1999)",Comedy
M2835,Chill Factor (1999),Action|Adventure|Comedy|Thriller
M2836,Outside Providence (1999),Comedy
M2837,Bedrooms & Hallways (1998),Comedy|Romance
M2839,West Beirut (West Beyrouth) (1998),Drama
M2840,Stigmata (1999),Drama|Thriller
M2841,Stir of Echoes (1999),Horror|Mystery|Thriller
M2843,"Black Cat, White Cat (Crna macka, beli macor) (1998)",Comedy|Romance
M2844,"Minus Man, The (1999)",Drama|Mystery
M2846,"Adventures of Milo and Otis, The (Koneko monogatari) (1986)",Adventure|Children|Comedy|Drama
M2847,Only Angels Have Wings (1939),Adventure|Drama|Romance
M2848,"Othello (Tragedy of Othello: The Moor of Venice, The) (1952)",Drama
M2851,Saturn 3 (1980),Adventure|Sci-Fi|Thriller
M2852,"Soldier's Story, A (1984)",Drama
M2856,I Saw What You Did (1965),Thriller
M2857,Yellow Submarine (1968),Adventure|Animation|Comedy|Fantasy|Musical
M2858,American Beauty (1999),Drama|Romance
M2859,Stop Making Sense (1984),Documentary|Musical
M2860,Blue Streak (1999),Comedy
M2861,For Love of the Game (1999),Comedy|Drama
M2862,Caligula (1979),Drama
M2863,"Hard Day's Night, A (1964)",Adventure|Comedy|Musical
M2865,Sugar Town (1999),Comedy
M2866,"Buddy Holly Story, The (1978)",Drama
M2867,Fright Night (1985),Comedy|Horror|Thriller
M2868,Fright Night Part II (1988),Horror
M2870,Barefoot in the Park (1967),Comedy
M2871,Deliverance (1972),Adventure|Drama|Thriller
M2872,Excalibur (1981),Adventure|Fantasy
M2874,"Pajama Game, The (1957)",Comedy|Musical|Romance
M2875,Sommersby (1993),Drama|Mystery|Romance
M2876,Thumbelina (1994),Animation|Children|Fantasy
M2877,Tommy (1975),Musical
M2878,Hell Night (1981),Horror
M2879,Armour of God II: Operation Condor (Operation Condor) (Fei ying gai wak) (1991),Action|Adventure|Comedy
M2880,Armour of God (Long xiong hu di) (1987),Action|Adventure|Comedy
M2881,Double Jeopardy (1999),Action|Crime|Drama|Thriller
M2882,Jakob the Liar (1999),Drama
M2883,Mumford (1999),Comedy|Drama
M2884,Dog Park (1998),Comedy|Romance
M2885,Guinevere (1999),Drama|Romance
M2886,"Adventures of Elmo in Grouchland, The (1999)",Children|Comedy
M2887,Simon Sez (1999),Action|Comedy
M2888,Drive Me Crazy (1999),Comedy|Romance
M2889,"Mystery, Alaska (1999)",Comedy|Drama
M2890,Three Kings (1999),Action|Adventure|Comedy|Drama|War
M2891,"Happy, Texas (1999)",Comedy
M2892,New Rose Hotel (1998),Action|Drama
M2893,Plunkett & MaCleane (1999),Action|Adventure|Drama
M2894,Romance (1999),Drama|Romance
M2896,Alvarez Kelly (1966),Western
M2897,And the Ship Sails On (E la nave va) (1983),Comedy|War
M2898,"Dark Half, The (1993)",Horror|Mystery
M2899,Gulliver's Travels (1939),Adventure|Animation|Children
M2900,Monkey Shines (1988),Horror|Sci-Fi
M2901,Phantasm (1979),Horror|Sci-Fi
M2902,Psycho II (1983),Horror|Mystery|Thriller
M2903,Psycho III (1986),Horror|Thriller
M2905,Sanjuro (Tsubaki Sanjûrô) (1962),Action|Adventure|Drama
M2906,Random Hearts (1999),Drama|Romance
M2907,Superstar (1999),Comedy
M2908,Boys Don't Cry (1999),Drama
M2912,"Limey, The (1999)",Crime|Drama|Thriller
M2915,Risky Business (1983),Comedy
M2916,Total Recall (1990),Action|Adventure|Sci-Fi|Thriller
M2917,Body Heat (1981),Crime|Thriller
M2918,Ferris Bueller's Day Off (1986),Comedy
M2919,"Year of Living Dangerously, The (1982)",Drama|Romance|War
M2921,High Plains Drifter (1973),Western
M2922,Hang 'Em High (1968),Crime|Drama|Western
M2924,Drunken Master (Jui kuen) (1978),Action|Comedy
M2925,"Conformist, The (Conformista, Il) (1970)",Drama
M2926,Hairspray (1988),Comedy|Drama
M2927,Brief Encounter (1946),Drama|Romance
M2928,"Razor's Edge, The (1984)",Drama
M2929,Reds (1981),Drama|Romance
M2930,Return with Honor (1998),Documentary
M2931,Time of the Gypsies (Dom za vesanje) (1989),Comedy|Crime|Drama|Fantasy
M2932,Days of Heaven (1978),Drama
M2935,"Lady Eve, The (1941)",Comedy|Romance
M2936,Sullivan's Travels (1941),Adventure|Comedy|Romance
M2937,"Palm Beach Story, The (1942)",Comedy
M2939,Niagara (1953),Drama|Thriller
M2940,Gilda (1946),Drama|Film-Noir|Mystery|Romance
M2941,South Pacific (1958),Musical|Romance|War
M2942,Flashdance (1983),Drama|Romance
M2943,Indochine (1992),Drama|Romance
M2944,"Dirty Dozen, The (1967)",Action|Drama|War
M2946,Help! (1965),Comedy|Musical
M2947,Goldfinger (1964),Action|Adventure|Thriller
M2948,From Russia with Love (1963),Action|Adventure|Thriller
M2949,Dr. No (1962),Action|Adventure|Thriller
M2950,"Blue Lagoon, The (1980)",Adventure|Drama|Romance
M2951,"Fistful of Dollars, A (Per un pugno di dollari) (1964)",Action|Western
M2952,Sydney (Hard Eight) (1996),Crime|Drama|Thriller
M2953,Home Alone 2: Lost in New York (1992),Children|Comedy
M2956,Someone to Watch Over Me (1987),Action|Crime|Thriller
M2959,Fight Club (1999),Action|Crime|Drama|Thriller
M2961,"Story of Us, The (1999)",Comedy|Drama
M2962,Fever Pitch (1997),Comedy|Romance
M2964,Julien Donkey-Boy (1999),Drama
M2965,"Omega Code, The (1999)",Action
M2966,"Straight Story, The (1999)",Adventure|Drama
M2967,"Bad Seed, The (1956)",Drama|Thriller
M2968,Time Bandits (1981),Adventure|Comedy|Fantasy|Sci-Fi
M2969,"Man and a Woman, A (Un homme et une femme) (1966)",Drama|Romance
M2970,Fitzcarraldo (1982),Adventure|Drama
M2971,All That Jazz (1979),Drama|Fantasy|Musical
M2972,Red Sorghum (Hong gao liang) (1987),Drama|War
M2973,Crimes and Misdemeanors (1989),Comedy|Crime|Drama
M2974,Bats (1999),Horror|Thriller
M2975,"Best Man, The (1999)",Comedy|Drama
M2976,Bringing Out the Dead (1999),Drama
M2977,Crazy in Alabama (1999),Comedy|Drama
M2978,Three to Tango (1999),Comedy|Romance
M2979,Body Shots (1999),Drama
M2982,"Guardian, The (1990)",Horror|Thriller
M2983,"Ipcress File, The (1965)",Thriller
M2984,On Any Sunday (1971),Documentary
M2985,RoboCop (1987),Action|Crime|Drama|Sci-Fi|Thriller
M2986,RoboCop 2 (1990),Action|Crime|Sci-Fi|Thriller
M2987,Who Framed Roger Rabbit? (1988),Adventure|Animation|Children|Comedy|Crime|Fantasy|Mystery
M2988,Melvin and Howard (1980),Drama
M2989,For Your Eyes Only (1981),Action|Adventure|Thriller
M2990,Licence to Kill (1989),Action|Adventure|Thriller
M2991,Live and Let Die (1973),Action|Adventure|Thriller
M2992,Rawhead Rex (1986),Horror|Thriller
M2993,Thunderball (1965),Action|Adventure|Thriller
M2995,House on Haunted Hill (1999),Horror|Thriller
M2996,Music of the Heart (1999),Drama
M2997,Being John Malkovich (1999),Comedy|Drama|Fantasy
M3000,Princess Mononoke (Mononoke-hime) (1997),Action|Adventure|Animation|Drama|Fantasy
M3002,My Best Fiend (Mein liebster Feind) (1999),Documentary
M3003,Train of Life (Train de vie) (1998),Comedy|Drama|Romance|War
M3004,"Bachelor, The (1999)",Comedy|Romance
M3005,"Bone Collector, The (1999)",Thriller
M3006,"Insider, The (1999)",Drama|Thriller
M3007,American Movie (1999),Documentary
M3008,Last Night (1998),Drama|Sci-Fi
M3010,Rosetta (1999),Drama
M3011,"They Shoot Horses, Don't They? (1969)",Drama
M3013,Bride of Re-Animator (1990),Comedy|Horror
M3014,Bustin' Loose (1981),Comedy
M3015,Coma (1978),Thriller
M3016,Creepshow (1982),Horror
M3017,Creepshow 2 (1987),Horror
M3018,Re-Animator (1985),Comedy|Horror|Sci-Fi
M3019,Drugstore Cowboy (1989),Crime|Drama
M3020,Falling Down (1993),Action|Drama
M3021,"Funhouse, The (1981)",Horror
M3022,"General, The (1926)",Comedy|War
M3024,Piranha (1978),Horror|Sci-Fi
M3028,"Taming of the Shrew, The (1967)",Comedy
M3029,Nighthawks (1981),Action|Drama
M3030,Yojimbo (1961),Action|Adventure
M3031,Repossessed (1990),Comedy
M3032,"Omega Man, The (1971)",Action|Drama|Sci-Fi|Thriller
M3033,Spaceballs (1987),Comedy|Sci-Fi
M3034,Robin Hood (1973),Adventure|Animation|Children|Comedy|Musical
M3035,Mister Roberts (1955),Comedy|Drama|War
M3036,"Quest for Fire (Guerre du feu, La) (1981)",Adventure|Drama
M3037,Little Big Man (1970),Western
M3038,"Face in the Crowd, A (1957)",Drama
M3039,Trading Places (1983),Comedy
M3040,Meatballs (1979),Comedy
M3041,Meatballs Part II (1984),Comedy
M3042,Meatballs III (1987),Comedy
M3043,Meatballs 4 (1992),Comedy
M3044,Dead Again (1991),Mystery|Romance|Thriller
M3045,Peter's Friends (1992),Comedy|Drama
M3046,"Incredibly True Adventure of Two Girls in Love, The (1995)",Comedy|Romance
M3048,Under the Rainbow (1981),Comedy
M3051,Anywhere But Here (1999),Comedy|Drama
M3052,Dogma (1999),Adventure|Comedy|Fantasy
M3053,"Messenger: The Story of Joan of Arc, The (1999)",Drama|War
M3054,Pokémon: The First Movie (1998),Adventure|Animation|Children|Fantasy|Sci-Fi
M3055,Felicia's Journey (1999),Thriller
M3056,Oxygen (1999),Crime|Drama|Thriller
M3057,Where's Marlowe? (1998),Comedy
M3060,"Commitments, The (1991)",Comedy|Drama|Musical
M3061,Holiday Inn (1942),Comedy|Musical
M3062,"Longest Day, The (1962)",Action|Drama|War
M3063,Poison Ivy (1992),Drama|Thriller
M3064,Poison Ivy: New Seduction (1997),Drama|Thriller
M3066,Tora! Tora! Tora! (1970),Action|Drama|War
M3067,Women on the Verge of a Nervous Breakdown (Mujeres al borde de un ataque de nervios) (1988),Comedy|Drama
M3068,"Verdict, The (1982)",Drama|Mystery
M3070,"Adventures of Buckaroo Banzai Across the 8th Dimension, The (1984)",Adventure|Comedy|Sci-Fi
M3071,Stand and Deliver (1988),Comedy|Drama
M3072,Moonstruck (1987),Comedy|Romance
M3073,"Sandpiper, The (1965)",Drama|Romance
M3074,Jeremiah Johnson (1972),Western
M3075,Repulsion (1965),Drama|Horror
M3076,Irma la Douce (1963),Comedy
M3077,42 Up (1998),Documentary
M3078,Liberty Heights (1999),Drama
M3079,Mansfield Park (1999),Comedy|Drama|Romance
M3081,Sleepy Hollow (1999),Fantasy|Horror|Mystery|Romance
M3082,"World Is Not Enough, The (1999)",Action|Adventure|Thriller
M3083,All About My Mother (Todo sobre mi madre) (1999),Drama
M3086,Babes in Toyland (1934),Children|Comedy|Fantasy|Musical
M3087,Scrooged (1988),Comedy|Fantasy|Romance
M3088,Harvey (1950),Comedy|Fantasy
M3089,Bicycle Thieves (a.k.a. The Bicycle Thief) (a.k.a. The Bicycle Thieves) (Ladri di biciclette) (1948),Drama
M3090,Matewan (1987),Drama
M3091,Kagemusha (1980),Drama|War
M3093,McCabe & Mrs. Miller (1971),Drama|Western
M3094,Maurice (1987),Drama|Romance
M3095,"Grapes of Wrath, The (1940)",Drama
M3096,My Man Godfrey (1957),Comedy
M3097,"Shop Around the Corner, The (1940)",Comedy|Drama|Romance
M3098,"Natural, The (1984)",Drama
M3099,Shampoo (1975),Comedy|Drama|Romance
M3100,"River Runs Through It, A (1992)",Drama
M3101,Fatal Attraction (1987),Drama|Thriller
M3102,Jagged Edge (1985),Crime|Romance|Thriller
M3103,Stanley & Iris (1990),Drama|Romance
M3104,Midnight Run (1988),Action|Comedy|Crime|Thriller
M3105,Awakenings (1990),Drama|Mystery
M3106,Come See the Paradise (1990),Drama|Romance
M3107,Backdraft (1991),Action|Drama
M3108,"Fisher King, The (1991)",Comedy|Drama|Fantasy|Romance
M3109,"River, The (1984)",Drama
M3111,Places in the Heart (1984),Drama
M3112,'night Mother (1986),Drama
M3113,End of Days (1999),Action|Fantasy|Horror|Mystery|Thriller
M3114,Toy Story 2 (1999),Adventure|Animation|Children|Comedy|Fantasy
M3115,Flawless (1999),Drama
M3117,Ride with the Devil (1999),Drama|Romance|War
M3120,"Distinguished Gentleman, The (1992)",Comedy
M3125,"End of the Affair, The (1999)",Drama
M3127,Holy Smoke (1999),Comedy|Drama
M3129,Sweet and Lowdown (1999),Comedy|Drama
M3130,Bonfire of the Vanities (1990),Comedy|Crime|Drama
M3132,Daddy Long Legs (1919),Comedy|Drama
M3134,Grand Illusion (La grande illusion) (1937),Drama|War
M3135,"Great Santini, The (1979)",Drama
M3138,Stealing Home (1988),Drama
M3141,"Two Jakes, The (1990)",Drama
M3142,U2: Rattle and Hum (1988),Documentary|Musical
M3143,Hell in the Pacific (1968),Drama|War
M3145,Cradle Will Rock (1999),Drama
M3146,Deuce Bigalow: Male Gigolo (1999),Comedy
M3147,"Green Mile, The (1999)",Crime|Drama
M3148,"Cider House Rules, The (1999)",Drama
M3150,"War Zone, The (1999)",Drama|Thriller
M3152,"Last Picture Show, The (1971)",Drama
M3153,"7th Voyage of Sinbad, The (1958)",Action|Adventure|Fantasy
M3155,Anna and the King (1999),Drama|Romance
M3156,Bicentennial Man (1999),Drama|Romance|Sci-Fi
M3157,Stuart Little (1999),Children|Comedy|Fantasy
M3158,"Emperor and the Assassin, The (Jing ke ci qin wang) (1999)",Drama
M3159,Fantasia 2000 (1999),Animation|Children|Musical|IMAX
M3160,Magnolia (1999),Drama
M3161,Onegin (1999),Drama|Romance
M3162,Simpatico (1999),Comedy|Drama
M3163,Topsy-Turvy (1999),Comedy|Drama|Musical
M3165,Boiling Point (1993),Action|Drama
M3167,Carnal Knowledge (1971),Comedy|Drama
M3168,Easy Rider (1969),Adventure|Drama
M3169,The Falcon and the Snowman (1985),Crime|Drama|Thriller
M3171,Room at the Top (1959),Drama
M3173,Any Given Sunday (1999),Drama
M3174,Man on the Moon (1999),Comedy|Drama
M3175,Galaxy Quest (1999),Adventure|Comedy|Sci-Fi
M3176,"Talented Mr. Ripley, The (1999)",Drama|Mystery|Thriller
M3177,Next Friday (2000),Comedy
M3178,"Hurricane, The (1999)",Drama
M3179,Angela's Ashes (1999),Drama
M3181,Titus (1999),Drama
M3182,"Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr. (1999)",Documentary
M3183,"Third Miracle, The (1999)",Drama
M3185,Snow Falling on Cedars (1999),Drama
M3186,"Girl, Interrupted (1999)",Drama
M3189,My Dog Skip (1999),Children|Drama
M3190,Supernova (2000),Adventure|Sci-Fi|Thriller
M3192,"Terrorist, The (a.k.a. Malli) (Theeviravaathi) (1998)",Drama
M3194,"Way We Were, The (1973)",Drama|Romance
M3196,Stalag 17 (1953),Drama|War
M3197,"Presidio, The (1988)",Action|Crime|Romance|Thriller
M3198,Papillon (1973),Crime|Drama
M3200,"Last Detail, The (1973)",Comedy|Drama
M3201,Five Easy Pieces (1970),Drama
M3203,Dead Calm (1989),Thriller
M3204,"Boys from Brazil, The (1978)",Action|Mystery|Thriller
M3206,Against All Odds (1984),Romance
M3208,Loaded Weapon 1 (National Lampoon's Loaded Weapon 1) (1993),Action|Comedy
M3210,Fast Times at Ridgemont High (1982),Comedy|Drama|Romance
M3211,"Cry in the Dark, A (1988)",Drama
M3213,Batman: Mask of the Phantasm (1993),Animation|Children
M3214,American Flyers (1985),Drama
M3217,"Star Is Born, A (1937)",Drama
M3219,Pacific Heights (1990),Mystery|Thriller
M3221,"Draughtsman's Contract, The (1982)",Drama
M3223,"Zed & Two Noughts, A (1985)",Drama
M3224,Woman in the Dunes (Suna no onna) (1964),Drama
M3225,Down to You (2000),Comedy|Romance
M3230,"Odessa File, The (1974)",Thriller
M3235,Where the Buffalo Roam (1980),Comedy
M3238,Eye of the Beholder (1999),Thriller
M3240,"Big Tease, The (1999)",Comedy
M3241,"Cup, The (Phörpa) (1999)",Comedy
M3243,Encino Man (1992),Comedy
M3244,"Goodbye Girl, The (1977)",Comedy|Romance
M3246,Malcolm X (1992),Drama
M3247,Sister Act (1992),Comedy|Crime
M3248,Sister Act 2: Back in the Habit (1993),Comedy
M3249,"Hand That Rocks the Cradle, The (1992)",Drama|Thriller
M3250,Alive (1993),Drama
M3251,Agnes of God (1985),Drama|Mystery
M3252,Scent of a Woman (1992),Drama
M3253,Wayne's World (1992),Comedy
M3254,Wayne's World 2 (1993),Comedy
M3255,"League of Their Own, A (1992)",Comedy|Drama
M3256,Patriot Games (1992),Action|Crime|Drama|Thriller
M3257,"Bodyguard, The (1992)",Drama|Romance|Thriller
M3258,Death Becomes Her (1992),Comedy|Fantasy
M3259,Far and Away (1992),Adventure|Drama|Romance
M3260,Howards End (1992),Drama
M3261,Singles (1992),Comedy|Drama|Romance
M3262,Twin Peaks: Fire Walk with Me (1992),Crime|Drama|Mystery|Thriller
M3263,White Men Can't Jump (1992),Comedy|Drama
M3264,Buffy the Vampire Slayer (1992),Action|Comedy|Horror
M3265,Hard-Boiled (Lat sau san taam) (1992),Action|Crime|Drama|Thriller
M3266,Man Bites Dog (C'est arrivé près de chez vous) (1992),Comedy|Crime|Drama|Thriller
M3267,"Mariachi, El (1992)",Action|Crime|Thriller|Western
M3268,Stop! Or My Mom Will Shoot (1992),Action|Comedy
M3269,Forever Young (1992),Drama|Romance|Sci-Fi
M3270,"Cutting Edge, The (1992)",Comedy|Drama|Romance
M3271,Of Mice and Men (1992),Drama
M3272,Bad Lieutenant (1992),Crime|Drama
M3273,Scream 3 (2000),Comedy|Horror|Mystery|Thriller
M3274,Single White Female (1992),Drama|Thriller
M3275,"Boondock Saints, The (2000)",Action|Crime|Drama|Thriller
M3276,Gun Shy (2000),Comedy
M3280,"Baby, The (1973)",Horror
M3281,"Brandon Teena Story, The (1998)",Documentary
M3283,Minnie and Moskowitz (1971),Action
M3284,They Might Be Giants (1971),Comedy|Mystery|Romance
M3285,"Beach, The (2000)",Adventure|Drama
M3286,Snow Day (2000),Comedy
M3287,"Tigger Movie, The (2000)",Animation|Children
M3289,Not One Less (Yi ge dou bu neng shao) (1999),Drama
M3294,Eaten Alive (1977),Horror
M3295,Raining Stones (1993),Drama
M3296,To Sir with Love (1967),Drama
M3298,Boiler Room (2000),Crime|Drama|Thriller
M3299,Hanging Up (2000),Comedy|Drama
M3300,Pitch Black (2000),Horror|Sci-Fi|Thriller
M3301,"Whole Nine Yards, The (2000)",Comedy|Crime
M3302,Beautiful People (1999),Comedy
M3303,Black Tar Heroin: The Dark End of the Street (2000),Documentary
M3306,"Circus, The (1928)",Comedy
M3307,City Lights (1931),Comedy|Drama|Romance
M3308,"Flamingo Kid, The (1984)",Comedy|Drama
M3310,"Kid, The (1921)",Comedy|Drama
M3313,Class Reunion (1982),Comedy
M3315,Happy Go Lovely (1951),Musical
M3316,Reindeer Games (2000),Action|Thriller
M3317,Wonder Boys (2000),Comedy|Drama
M3323,Chain of Fools (2000),Comedy|Crime
M3324,Drowning Mona (2000),Comedy
M3325,"Next Best Thing, The (2000)",Comedy|Drama
M3326,What Planet Are You From? (2000),Comedy|Sci-Fi
M3327,Beyond the Mat (1999),Documentary
M3328,Ghost Dog: The Way of the Samurai (1999),Crime|Drama
M3329,The Year My Voice Broke (1987),Drama|Romance
M3330,Splendor in the Grass (1961),Drama|Romance
M3331,My Tutor (1983),Drama
M3334,Key Largo (1948),Crime|Drama|Film-Noir|Thriller
M3338,For All Mankind (1989),Documentary
M3341,Born Yesterday (1950),Comedy
M3342,Birdy (1984),Drama|War
M3344,Blood Feast (1963),Horror
M3345,"Charlie, the Lonesome Cougar (1967)",Adventure|Children
M3347,Never Cry Wolf (1983),Adventure|Drama
M3350,"Raisin in the Sun, A (1961)",Drama
M3353,"Closer You Get, The (2000)",Comedy|Romance
M3354,Mission to Mars (2000),Sci-Fi
M3355,"Ninth Gate, The (1999)",Fantasy|Horror|Mystery|Thriller
M3357,East-West (Est-ouest) (1999),Drama|Romance
M3358,Defending Your Life (1991),Comedy|Drama|Fantasy|Romance
M3359,Breaking Away (1979),Comedy|Drama
M3360,Hoosiers (a.k.a. Best Shot) (1986),Drama|Romance
M3361,Bull Durham (1988),Comedy|Drama|Romance
M3362,Dog Day Afternoon (1975),Crime|Drama
M3363,American Graffiti (1973),Comedy|Drama
M3364,"Asphalt Jungle, The (1950)",Crime|Film-Noir
M3365,"Searchers, The (1956)",Drama|Western
M3368,"Big Country, The (1958)",Romance|Western
M3370,Betrayed (1988),Drama|Thriller
M3372,"Bridge at Remagen, The (1969)",Action|War
M3374,Daughters of the Dust (1991),Drama
M3378,"Ogre, The (Unhold, Der) (1996)",Drama
M3379,On the Beach (1959),Drama
M3384,"Taking of Pelham One Two Three, The (1974)",Action|Crime
M3385,Volunteers (1985),Comedy
M3386,JFK (1991),Drama|Mystery|Thriller
M3387,Who's Harry Crumb? (1989),Comedy|Mystery
M3388,Harry and the Hendersons (1987),Children|Comedy
M3389,Let's Get Harry (1986),Action|Adventure
M3390,Shanghai Surprise (1986),Adventure|Crime|Drama|Romance
M3391,Who's That Girl? (1987),Comedy
M3392,She-Devil (1989),Comedy
M3393,Date with an Angel (1987),Comedy|Fantasy|Romance
M3394,Blind Date (1987),Comedy|Romance
M3395,Nadine (1987),Comedy
M3396,"Muppet Movie, The (1979)",Adventure|Children|Comedy|Musical
M3397,"Great Muppet Caper, The (1981)",Children|Comedy
M3398,"Muppets Take Manhattan, The (1984)",Children|Comedy|Musical
M3400,We're Back! A Dinosaur's Story (1993),Adventure|Animation|Children|Fantasy
M3401,Baby... Secret of the Lost Legend (1985),Adventure|Sci-Fi
M3402,Turtle Diary (1985),Comedy|Drama|Romance
M3403,Raise the Titanic (1980),Drama|Thriller
M3404,Titanic (1953),Action|Drama
M3405,"Night to Remember, A (1958)",Action|Drama
M3406,Captain Horatio Hornblower R.N. (1951),Action|Adventure|Drama|War
M3408,Erin Brockovich (2000),Drama
M3409,Final Destination (2000),Drama|Thriller
M3410,Soft Fruit (1999),Comedy|Drama
M3412,"Bear, The (Ours, L') (1988)",Adventure|Children|Drama
M3414,Love Is a Many-Splendored Thing (1955),Drama|Romance|War
M3415,"Mirror, The (Zerkalo) (1975)",Drama
M3417,"Crimson Pirate, The (1952)",Adventure|Comedy
M3418,Thelma & Louise (1991),Adventure|Crime|Drama
M3420,...And Justice for All (1979),Drama|Thriller
M3421,Animal House (1978),Comedy
M3422,She's Gotta Have It (1986),Comedy|Romance
M3423,School Daze (1988),Drama
M3424,Do the Right Thing (1989),Drama
M3425,Mo' Better Blues (1990),Drama|Musical
M3426,Jungle Fever (1991),Drama|Romance
M3428,"Champ, The (1979)",Drama
M3429,Creature Comforts (1989),Animation|Comedy
M3430,Death Wish (1974),Action|Crime|Drama
M3431,Death Wish 2 (1982),Action|Drama
M3432,Death Wish 3 (1985),Action|Drama
M3433,Death Wish 4: The Crackdown (1987),Action|Drama
M3434,Death Wish 5: The Face of Death (1994),Action|Drama
M3435,Double Indemnity (1944),Crime|Drama|Film-Noir
M3436,Dying Young (1991),Drama|Romance
M3438,Teenage Mutant Ninja Turtles (1990),Action|Children|Comedy|Fantasy|Sci-Fi
M3439,Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991),Action|Children|Fantasy
M3440,Teenage Mutant Ninja Turtles III (1993),Action|Adventure|Children|Comedy|Fantasy
M3441,Red Dawn (1984),Action|Drama|War
M3442,Band of the Hand (1986),Action|Crime|Drama
M3444,Bloodsport (1988),Action
M3445,Eyes of Laura Mars (1978),Mystery|Thriller
M3446,Funny Bones (1995),Comedy|Drama
M3447,"Good Earth, The (1937)",Drama
M3448,"Good Morning, Vietnam (1987)",Comedy|Drama|War
M3449,"Good Mother, The (1988)",Drama
M3450,Grumpy Old Men (1993),Comedy
M3451,Guess Who's Coming to Dinner (1967),Drama
M3452,Romeo Must Die (2000),Action|Crime|Romance|Thriller
M3453,Here on Earth (2000),Drama|Romance
M3454,Whatever It Takes (2000),Comedy|Romance
M3455,Buddy Boy (1999),Drama|Thriller
M3456,"Color of Paradise, The (Rang-e khoda) (1999)",Drama
M3459,Gothic (1986),Drama|Horror
M3461,Lord of the Flies (1963),Adventure|Drama|Thriller
M3462,Modern Times (1936),Comedy|Drama|Romance
M3466,Heart and Souls (1993),Comedy|Fantasy
M3467,Hud (1963),Drama|Western
M3468,"Hustler, The (1961)",Drama
M3469,Inherit the Wind (1960),Drama
M3470,Dersu Uzala (1975),Adventure|Drama
M3471,Close Encounters of the Third Kind (1977),Adventure|Drama|Sci-Fi
M3473,Jonah Who Will Be 25 in the Year 2000 (Jonas qui aura 25 ans en l'an 2000) (1976),Comedy
M3474,Retroactive (1997),Sci-Fi|Thriller
M3475,"Place in the Sun, A (1951)",Drama|Romance
M3476,Jacob's Ladder (1990),Horror|Mystery
M3477,Empire Records (1995),Comedy|Drama
M3478,"Bamba, La (1987)",Drama
M3479,Ladyhawke (1985),Adventure|Fantasy|Romance
M3480,Lucas (1986),Drama|Romance
M3481,High Fidelity (2000),Comedy|Drama|Romance
M3483,"Road to El Dorado, The (2000)",Animation|Children
M3484,"Skulls, The (2000)",Thriller
M3489,Hook (1991),Adventure|Comedy|Fantasy
